id,baseline_price,recommended_price,price_uplift,action,nearest_event,event_date,distance_to_event_km,event_category
1219602471618862552,262.0,183.39999999999998,-78.60000000000002,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.451761134149408,Sports
1220303847910106893,86.0,99.91734804660022,13.917348046600225,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.794780728464343,Sports
1221005323235099396,113.0,119.04429673201342,6.0442967320134215,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,2.0602153006898223,Arts & Theatre
1221139080449900293,209.0,174.30309178307922,-34.696908216920775,DISCOUNT,The James Hunter Six,2026-04-19,0.9879893908357332,Music
1221143464298011347,121.0,117.67488686593241,-3.3251131340675926,HOLD,Men At Work,2026-09-20,0.9677235949196652,Music
1221148206626111132,134.0,115.92529863420832,-18.074701365791682,DISCOUNT,Men At Work,2026-09-20,0.9677235949196652,Music
1221168144779270637,113.0,117.73071573288487,4.730715732884875,HOLD,Men At Work,2026-09-20,0.9677235949196652,Music
1221170093231671095,127.0,116.38222592504397,-10.617774074956031,DISCOUNT,Men At Work,2026-09-20,0.9677235949196652,Music
1221188539761961714,91.0,116.83052634317843,25.830526343178434,RAISE,Men At Work,2026-09-20,1.1796009445640625,Music
1221188715058707174,164.0,149.48752570803663,-14.512474291963372,DISCOUNT,Men At Work,2026-09-20,1.1796009445640625,Music
1221188887643928741,102.0,108.37846057873945,6.37846057873945,RAISE,Men At Work,2026-09-20,1.1796009445640625,Music
1221203180308217779,106.0,123.368161288351,17.368161288351004,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.5817124464239849,Sports
1221217531991718741,266.0,243.91009581506123,-22.089904184938774,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.8189724379359715,Music
1221918073828423827,141.0,173.16488402458873,32.16488402458873,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5525787783916597,Music
1222506673688876422,134.0,145.59820143933888,11.59820143933888,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5307759242962505,Music
1223246856733267434,177.0,213.1704023610568,36.1704023610568,RAISE,The James Hunter Six,2026-04-19,1.2953189142645565,Music
1223246980852608358,120.0,155.5563020253386,35.556302025338596,RAISE,The James Hunter Six,2026-04-19,1.29532592598081,Music
1223247098003771779,172.0,196.0717044827931,24.07170448279311,RAISE,The James Hunter Six,2026-04-19,1.2679768893463774,Music
1223349119517739061,115.0,149.5,34.5,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.6597163599251279,Sports
1223379130000216372,102.0,126.11569624643452,24.115696246434524,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.7736990046829445,Sports
1223402340092384874,228.0,206.01866234235672,-21.98133765764328,DISCOUNT,Men At Work,2026-09-20,1.2030854340313568,Music
1223452192234916087,320.0,416.0,96.0,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.3200143352515088,Sports
1223457054583341188,77.0,84.74438337380077,7.744383373800773,RAISE,Diplo,2026-05-22,3.843738939901401,Music
1223482617435325808,566.0,650.0,84.0,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.967671758645864,Music
1223956919324691548,292.0,326.8908619992659,34.890861999265894,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.848500595067435,Music
1223977102736509572,133.0,146.4221401346442,13.422140134644195,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,6.498689370439047,Sports
1224154790256120641,300.0,219.7515262271534,-80.24847377284661,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.108659706923945,Sports
1224611355523916283,118.0,152.23745341421434,34.23745341421434,RAISE,The James Hunter Six,2026-04-19,0.9995143426555348,Music
1224611512199408637,146.0,163.613057718533,17.613057718533014,RAISE,The James Hunter Six,2026-04-19,0.9995143426555348,Music
1224663259793442472,98.0,127.4,29.400000000000006,RAISE,The James Hunter Six,2026-04-19,0.9995143426555348,Music
1224663610356454797,136.0,152.4385843720639,16.4385843720639,RAISE,The James Hunter Six,2026-04-19,0.9441072514538154,Music
1224663682470897679,129.0,163.41192676068346,34.41192676068346,RAISE,The James Hunter Six,2026-04-19,0.9996579259591812,Music
1224663854751510265,119.0,152.23745341421434,33.23745341421434,RAISE,The James Hunter Six,2026-04-19,0.9995143426555348,Music
1224663975588021052,119.0,152.4385843720639,33.4385843720639,RAISE,The James Hunter Six,2026-04-19,0.9995143426555348,Music
1224731147854068394,236.0,183.81351956139233,-52.186480438607674,DISCOUNT,Vans Warped Tour DC,2026-06-13,2.573115409485881,Music
1224744762461936113,74.0,96.2,22.200000000000003,RAISE,Vans Warped Tour DC,2026-06-13,1.703817189137403,Music
1225571991334286367,118.0,135.8621915992442,17.8621915992442,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.112165707660924,Sports
1225603078584214489,90.0,117.0,27.0,RAISE,Vans Warped Tour DC,2026-06-13,0.6104142587971967,Music
1225686090353625591,142.0,164.24900447175673,22.249004471756734,RAISE,The James Hunter Six,2026-04-19,0.9995143426555348,Music
1225686237617380710,122.0,152.4385843720639,30.4385843720639,RAISE,The James Hunter Six,2026-04-19,0.9441072514538154,Music
1225687563504122270,144.0,152.23745341421434,8.237453414214343,RAISE,The James Hunter Six,2026-04-19,0.9441072514538154,Music
1225687706682698568,133.0,152.4385843720639,19.4385843720639,RAISE,The James Hunter Six,2026-04-19,0.9995143426555348,Music
1225689263719833766,113.0,108.4951157182187,-4.504884281781301,HOLD,The James Hunter Six,2026-04-19,0.9995143426555348,Music
1225689477286606307,115.0,149.5,34.5,RAISE,The James Hunter Six,2026-04-19,0.9995143426555348,Music
1225707903430811484,108.0,140.4,32.400000000000006,RAISE,The James Hunter Six,2026-04-19,0.9995143426555348,Music
1226201868258161442,85.0,95.57539134578269,10.575391345782691,RAISE,Vans Warped Tour DC,2026-06-13,1.5480307938994626,Music
1226216512816145193,91.0,118.3,27.299999999999997,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,2.27019253128517,Sports
1226381991876797147,75.0,97.5,22.5,RAISE,Diplo,2026-05-22,0.8512255659993376,Music
1226761166541724371,153.0,133.23300001465748,-19.766999985342522,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.537606273760501,Sports
1226936856059869411,81.0,105.3,24.299999999999997,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,2.025934994557496,Sports
1227698335688392451,217.0,282.1,65.10000000000002,RAISE,Vans Warped Tour DC,2026-06-13,2.21660248105974,Music
1227724627159523996,97.0,126.10000000000001,29.10000000000001,RAISE,Men At Work,2026-09-20,1.1468972590592472,Music
1227782287974268240,204.0,260.1373055272569,56.1373055272569,RAISE,Vans Warped Tour DC,2026-06-13,1.7517844843153014,Music
1227784604343041235,62.0,80.60000000000001,18.60000000000001,RAISE,Vans Warped Tour DC,2026-06-13,1.2853847016552975,Music
1228284188305832756,217.0,230.81684263328032,13.816842633280316,RAISE,Diplo,2026-05-22,2.037596007134857,Music
1228352768979705763,93.0,85.87397440528582,-7.126025594714179,DISCOUNT,Diplo,2026-05-22,1.8402690272547664,Music
1228478213437831551,250.0,283.7143511150068,33.71435111500682,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.2243806334099046,Sports
1228887776595299328,195.0,197.54316251524418,2.543162515244177,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.8947688788517995,Sports
1229138984107277424,151.0,177.7316701353618,26.73167013536181,RAISE,Vans Warped Tour DC,2026-06-13,0.9451394550420628,Music
1229652585850701778,170.0,137.18293911336488,-32.81706088663512,DISCOUNT,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,1.1000236940962032,Music
1229699199268794156,50.0,65.0,15.0,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.4311257156456163,Sports
1230061073175502604,204.0,235.02519243688423,31.025192436884225,RAISE,Diplo,2026-05-22,2.026930162988072,Music
1230524550952209897,142.0,184.6,42.599999999999994,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.4115330781013597,Arts & Theatre
1232183229830968146,318.0,401.06481298936797,83.06481298936797,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.948390730188714,Music
1232508881836123704,143.0,173.4708097428698,30.47080974286979,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7536819808082186,Music
1232555039144365060,640.0,448.0,-192.0,DISCOUNT,The James Hunter Six,2026-04-19,0.74682343715879,Music
1233211133704917170,248.0,254.53494852187796,6.534948521877965,HOLD,Vans Warped Tour DC,2026-06-13,2.2989437034405777,Music
1233470371808016631,162.0,210.6,48.599999999999994,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.2243806334099046,Sports
1233475529495616048,199.0,139.29999999999998,-59.70000000000002,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.1650777204831184,Arts & Theatre
1234056589453577382,95.0,123.5,28.5,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.1426752613788345,Sports
1234113182648763567,375.0,262.5,-112.5,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.521824834092027,Arts & Theatre
1234297244758631253,100.0,117.00328333028935,17.00328333028935,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,1.1814815403566306,Arts & Theatre
1234336796307064664,180.0,128.96682201614155,-51.03317798385845,DISCOUNT,Vans Warped Tour DC,2026-06-13,3.032121982347316,Music
1234656316787706918,106.0,137.8,31.80000000000001,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.6072588728044139,Sports
1234769858785195233,138.0,116.4250784785392,-21.574921521460794,DISCOUNT,Men At Work,2026-09-20,1.6788887565738737,Music
1234773005936470458,169.0,193.1884907154846,24.18849071548459,RAISE,Men At Work,2026-09-20,0.5539309161359461,Music
1235050348055718344,123.0,157.11643703151978,34.11643703151978,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.133709072869611,Sports
1235540065644380371,145.0,133.46995392667375,-11.530046073326247,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,0.9678986682590444,Arts & Theatre
1236523074659343511,179.0,125.73392352363174,-53.266076476368255,DISCOUNT,The James Hunter Six,2026-04-19,0.6283482125727117,Music
1236616413621905434,99.0,128.70000000000002,29.700000000000017,RAISE,Diplo,2026-05-22,1.388049996503692,Music
1236991463168650279,76.0,98.8,22.799999999999997,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.093574214592955,Sports
1237114074242295464,136.0,137.27499320897746,1.2749932089774632,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.985954553472502,Sports
1237130083781745527,69.0,89.7,20.700000000000003,RAISE,Diplo,2026-05-22,1.522382385593274,Music
1237134236666616911,69.0,84.5858272335463,15.585827233546297,RAISE,Diplo,2026-05-22,1.544074279640531,Music
1237747932443778729,94.0,99.26170834076336,5.261708340763363,RAISE,Vans Warped Tour DC,2026-06-13,3.048408580185792,Music
1237855241272259791,94.0,117.86052206339397,23.860522063393972,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.633048990828584,Sports
1238303288310589098,130.0,169.0,39.0,RAISE,Diplo,2026-05-22,1.6730400621890316,Music
1238668150087947255,326.0,320.40973352135063,-5.590266478649369,HOLD,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.3614479548685405,Arts & Theatre
1238998311954327151,224.0,157.67143688442812,-66.32856311557188,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,0.6391536747082045,Arts & Theatre
1239070094379843777,117.0,117.96391104448844,0.9639110444884409,HOLD,Vans Warped Tour DC,2026-06-13,1.180011250680176,Music
1239876718696220209,133.0,131.67871305712202,-1.3212869428779754,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.6278197112161631,Sports
1240548849342996305,91.0,118.3,27.299999999999997,RAISE,Vans Warped Tour DC,2026-06-13,1.330818455494675,Music
1240700110024615838,125.0,132.76049617863794,7.760496178637936,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.9805458332728032,Music
1240731887104137613,85.0,110.5,25.5,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.9690253211664608,Sports
1240912393066800120,115.0,93.26975340995297,-21.73024659004703,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.1054355029092644,Sports
1241414219442775328,674.0,554.2536775578985,-119.74632244210147,DISCOUNT,Zainab Johnson,2026-06-06,0.5736392043790923,Arts & Theatre
1241585683219710670,311.0,394.77657552654483,83.77657552654483,RAISE,Vans Warped Tour DC,2026-06-13,0.911608131945698,Music
1242068881378197093,116.0,125.76985247858244,9.769852478582436,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.426873267040074,Sports
1242191509836246707,144.0,166.6075829830684,22.607582983068397,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.1293804373721965,Music
1242440508886190378,95.0,117.13728472453136,22.137284724531355,RAISE,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,1.7596284290933235,Music
1242641230788051232,188.0,186.0088161492365,-1.9911838507634911,HOLD,Washington Mystics vs. New York Liberty,2026-05-10,1.5550461387828278,Sports
1243423083593435831,70.0,91.0,21.0,RAISE,Power FC vs. Lexington Sporting Club,2026-04-01,0.3524561099038441,
1243554123284113790,310.0,260.7675228608434,-49.23247713915657,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.354343761991016,Sports
1243564691053373487,181.0,144.0987805952546,-36.901219404745405,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.0563047298893573,Sports
1244926267286355795,91.0,116.75812420324438,25.75812420324438,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.9331761279185717,Sports
1245472050155537577,386.0,270.2,-115.80000000000001,DISCOUNT,The Moss,2026-04-22,0.5809587075770115,Music
1245627470118186178,46.0,59.800000000000004,13.800000000000004,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.5234614156544313,Sports
1245822989595363711,152.0,106.39999999999999,-45.60000000000001,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.325885341414978,Sports
1246318904822881955,59.0,76.7,17.700000000000003,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,2.1448871105828795,Sports
1246470127009348428,237.0,228.5185367031291,-8.481463296870913,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.5498679683814631,Sports
1246492566904706201,77.0,100.10000000000001,23.10000000000001,RAISE,Vans Warped Tour DC,2026-06-13,4.310084907556505,Music
1247106092199411210,145.0,188.5,43.5,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.4084250800146771,Sports
1247402108738171736,273.0,224.64214455599787,-48.357855444002126,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.7853534903585113,Sports
1247403713026564221,137.0,147.99457218059462,10.994572180594616,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.1140165368795256,Sports
1248128471783250341,123.0,132.4237775746258,9.423777574625802,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.139477396330091,Sports
1248207256821421438,226.0,239.69892716675972,13.698927166759717,RAISE,Diplo,2026-05-22,2.026930162988072,Music
1248586048226963911,153.0,179.49800328774134,26.49800328774134,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.0379224447246125,Sports
1248770368846060500,192.0,192.407935004628,0.40793500462800125,HOLD,Washington Mystics vs. New York Liberty,2026-05-10,1.2804608383574536,Sports
1249225714566003641,379.0,382.2989268014647,3.298926801464688,HOLD,Zainab Johnson,2026-06-06,0.4151769442775335,Arts & Theatre
1249696497643012990,114.0,148.20000000000002,34.20000000000002,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,0.4928567126710128,Sports
1250134434838987702,336.0,350.5593893558689,14.559389355868916,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.7203886987885995,Sports
1251000266348420274,95.0,105.45476691314376,10.454766913143757,RAISE,Men At Work,2026-09-20,1.8010421630754587,Music
1251662366386270520,158.0,188.42905634795764,30.42905634795764,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.5548544540422092,Sports
1252163072112352107,124.0,161.20000000000002,37.20000000000002,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.8393638771262099,Sports
1252454198467878201,130.0,113.80183823071144,-16.19816176928856,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.5555274462585509,Arts & Theatre
1253075836508566608,122.0,141.08697474453754,19.086974744537542,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.725791052252234,Arts & Theatre
1253821913720815676,280.0,260.7056214577264,-19.29437854227359,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.3853975431120849,Music
1254342327469443979,108.0,106.9941139052404,-1.005886094759603,HOLD,Vans Warped Tour DC,2026-06-13,2.338451942145344,Music
1254741259068403040,72.0,93.60000000000001,21.60000000000001,RAISE,Vans Warped Tour DC,2026-06-13,4.618953886925667,Music
1255091892544148067,41.0,53.300000000000004,12.300000000000004,RAISE,Diplo,2026-05-22,2.0097177173365197,Music
1255116908580212473,123.0,159.9,36.900000000000006,RAISE,Vans Warped Tour DC,2026-06-13,2.4229449348579752,Music
1255203120540321777,122.0,150.8490401987511,28.849040198751112,RAISE,Vans Warped Tour DC,2026-06-13,1.5983072315650886,Music
1255274632030319326,50.0,65.0,15.0,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.226911908152564,Sports
1256894658713319621,106.0,137.8,31.80000000000001,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.0053910171380749,Sports
1257451623510440993,107.0,128.67818470953137,21.678184709531365,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.429580038249282,Music
1258648207684284837,191.0,133.7,-57.30000000000001,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,0.9167288612415476,Sports
1258648780300071166,191.0,133.7,-57.30000000000001,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,0.9167288612415476,Sports
1258669012163585079,651.0,506.35681404178865,-144.64318595821135,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,0.9167288612415476,Sports
1258678783333382725,308.0,339.18199406372224,31.181994063722243,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.049522649817003,Sports
1258919267478775612,124.0,153.94912353023068,29.94912353023068,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.780148729198495,Sports
1259428794392557260,217.0,151.89999999999998,-65.10000000000002,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,0.9167288612415476,Sports
1260131020075179692,95.0,123.5,28.5,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5675095408538302,Music
1260180545768213173,265.0,341.913304940184,76.91330494018399,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.8171949446327436,Sports
1260233788377707304,374.0,261.8,-112.19999999999999,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.299506308358684,Sports
1260289075215924785,134.0,174.20000000000002,40.20000000000002,RAISE,Men At Work,2026-09-20,2.051866194675152,Music
1260790354940424524,128.0,141.731141292668,13.731141292668013,RAISE,Vans Warped Tour DC,2026-06-13,3.313424324180939,Music
1261586505885196731,373.0,265.8072338488923,-107.19276615110772,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.8560896573899907,Sports
1262071656168155419,217.0,151.89999999999998,-65.10000000000002,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.7350502015433599,Sports
1262437787355682761,220.0,154.0,-66.0,DISCOUNT,The James Hunter Six,2026-04-19,0.98820266649003,Music
1262997727999831993,163.0,122.20550310926306,-40.79449689073694,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.6310902995184042,Music
1263618525550610109,73.0,94.9,21.900000000000006,RAISE,Diplo,2026-05-22,2.266186940030069,Music
1263949615270734157,211.0,187.44080187674712,-23.559198123252884,DISCOUNT,The James Hunter Six,2026-04-19,0.6342064467243302,Music
1264401070288323200,80.0,104.0,24.0,RAISE,Men At Work,2026-09-20,0.821162343321364,Music
1265353799293269467,205.0,266.5,61.5,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.682667888738874,Music
1265753220430004266,106.0,137.8,31.80000000000001,RAISE,Diplo,2026-05-22,1.171620110134686,Music
1266716253591053143,191.0,137.76235666976885,-53.23764333023115,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.3023915239178097,Arts & Theatre
1266733674276208944,80.0,104.0,24.0,RAISE,Men At Work,2026-09-20,0.7547961765389902,Music
1266892613917809188,478.0,409.72854615456924,-68.27145384543076,DISCOUNT,The James Hunter Six,2026-04-19,0.6311017825924214,Music
1267056159512973656,75.0,88.71607000123696,13.716070001236957,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.916043370104495,Sports
1267384564399456139,91.0,118.3,27.299999999999997,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.6036203916787107,Music
1267408788990620244,91.0,117.74257633535349,26.74257633535349,RAISE,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.9104141456225427,Sports
1267435046828720320,135.0,175.5,40.5,RAISE,Vans Warped Tour DC,2026-06-13,1.3426964560486958,Music
1267610817467111686,85.0,110.5,25.5,RAISE,Men At Work,2026-09-20,0.7547961765389902,Music
1267655940263087781,170.0,210.88214691510493,40.882146915104926,RAISE,Vans Warped Tour DC,2026-06-13,1.3202441859642586,Music
1268060675093002728,142.0,131.75566972569396,-10.244330274306037,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,2.821207273922336,Sports
1268096585078932217,109.0,113.67934876053675,4.6793487605367545,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.555454688721231,Sports
1268292758435018515,85.0,110.5,25.5,RAISE,Men At Work,2026-09-20,0.7547961765389902,Music
1268363281386176449,117.0,152.1,35.099999999999994,RAISE,Diplo,2026-05-22,1.5421827973616282,Music
1268759396360276695,242.0,243.7143637943496,1.7143637943495946,HOLD,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.5820309613211876,Sports
1268781600672980766,80.0,104.0,24.0,RAISE,Men At Work,2026-09-20,0.7547961765389902,Music
1268802084953072917,249.0,174.29999999999998,-74.70000000000002,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.4523035169443783,Arts & Theatre
1269074862276175377,112.0,135.65004868891907,23.65004868891907,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.6389508456729116,Sports
1269082487466613784,172.0,223.6,51.599999999999994,RAISE,Vans Warped Tour DC,2026-06-13,1.2748717618816037,Music
1269105301150286767,177.0,230.1,53.099999999999994,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.612110084215003,Sports
1269530280900890012,170.0,221.0,51.0,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.2172793857953603,Sports
1269648796115209269,147.0,179.041166276777,32.041166276777005,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.8306419144342435,Music
1270626609616547421,104.0,135.20000000000002,31.200000000000017,RAISE,The James Hunter Six,2026-04-19,0.842181911430398,Music
1270996865918486458,185.0,240.5,55.5,RAISE,Men At Work,2026-09-20,1.059904623880547,Music
1271005833084054257,80.0,104.0,24.0,RAISE,Men At Work,2026-09-20,0.7547961765389902,Music
1271030644899963704,173.0,224.9,51.900000000000006,RAISE,Men At Work,2026-09-20,0.2742020955639838,Music
1271726495457576312,596.0,417.2,-178.8,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,8.171024296184894,Sports
1271772601607981560,72.0,93.60000000000001,21.60000000000001,RAISE,Vans Warped Tour DC,2026-06-13,1.5868780809190406,Music
1272012119975967741,162.0,199.30008369174388,37.30008369174388,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.3526864846651301,Sports
1272775724635847400,76.0,98.8,22.799999999999997,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.2149530294256993,Sports
1272870701297862652,129.0,167.70000000000002,38.70000000000002,RAISE,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.7371328806163526,Sports
1273176462917913962,105.0,128.52871110311554,23.52871110311554,RAISE,Zainab Johnson,2026-06-06,0.6990356482203284,Arts & Theatre
1273302942962093666,108.0,140.4,32.400000000000006,RAISE,Vans Warped Tour DC,2026-06-13,4.151004640263765,Music
1273463604738193881,64.0,83.2,19.200000000000003,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.2201484365150128,Sports
1273529897099221421,81.0,105.3,24.299999999999997,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.758206902211612,Sports
1273824424058719402,188.0,161.06629889266392,-26.933701107336077,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.018833043574918,Music
1274819460925832233,765.0,535.5,-229.5,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.3573554382113031,Arts & Theatre
1274927947844385775,89.0,115.7,26.700000000000003,RAISE,Diplo,2026-05-22,1.633249350453188,Music
1275010702339499691,124.0,113.43830453009642,-10.561695469903583,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.5269019433953666,Sports
1275539266010169944,85.0,110.5,25.5,RAISE,Men At Work,2026-09-20,0.7547961765389902,Music
1275548334357684400,308.0,371.4788124831025,63.4788124831025,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.9780677791095426,Sports
1276172626437245322,108.0,103.63581322255347,-4.364186777446534,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.7313850660729846,Sports
1276782295151192255,99.0,128.70000000000002,29.700000000000017,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7079495665167927,Music
1277426618231933324,111.0,144.3,33.30000000000001,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,0.3075201508747527,Sports
