id,latitude,longitude,price,bedrooms,accommodates,room_type,neighbourhood_cleansed,review_scores_rating,minimum_nights,nearest_event,event_date,event_category,distance_to_event_km,temp_avg_c,precipitation_mm,is_outdoor_season,is_peak_summer
43415299,38.90939712524414,-77.01588439941406,89.0,1.0,3,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.78,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.7974676610084583,14.8,82.0,1.0,0.0
43432062,38.915756,-77.029327,130.0,2.0,6,Entire home/apt,"Howard University, Le Droit Park, Cardozo/Shaw",4.78,3,Men At Work,2026-09-20,Music,0.18508777896653664,22.1,90.0,1.0,0.0
43474809,38.94998,-76.9959,88.0,1.0,2,Entire home/apt,"North Michigan Park, Michigan Park, University Heights",4.74,14,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.7355944025868175,19.9,104.0,1.0,0.0
43475702,38.85943,-76.98782,64.0,1.0,2,Private room,"Sheridan, Barry Farm, Buena Vista",4.73,2,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.4298389800304583,19.9,104.0,1.0,0.0
43479699,38.89079,-76.99404,98.0,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.78,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.9864502938811008,27.1,94.0,1.0,1.0
43481170,38.91415,-77.04268,,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,31,Men At Work,2026-09-20,Music,1.238163358510788,22.1,90.0,1.0,0.0
43534310,38.874229170661856,-77.01110588463446,302.0,3.0,6,Entire home/apt,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",4.97,3,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,Music,0.3475418148518482,26.2,99.0,1.0,1.0
43569290,38.93557,-77.05387,,2.0,4,Entire home/apt,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",4.76,3,Men At Work,2026-09-20,Music,2.951848767173272,22.1,90.0,1.0,0.0
43609547,38.91561,-77.01143,126.0,1.0,3,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.79,4,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.8367318323398082,14.8,82.0,1.0,0.0
43652954,38.95571,-76.9929,84.0,2.0,8,Entire home/apt,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",4.88,2,Diplo,2026-05-22,Music,4.34946851634906,19.9,104.0,1.0,0.0
43670039,38.90791,-77.04624,,,1,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,90,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,0.8578586582173557,24.5,91.0,1.0,0.0
43676822,38.91407,-77.04533,129.0,0.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.69,1,Men At Work,2026-09-20,Music,1.4612166564455602,22.1,90.0,1.0,0.0
43676824,38.91353,-77.04743,123.0,0.0,2,Private room,"Kalorama Heights, Adams Morgan, Lanier Heights",4.64,1,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,1.455146358899468,24.5,91.0,1.0,0.0
43676905,38.91407,-77.0455,152.0,1.0,2,Private room,"Dupont Circle, Connecticut Avenue/K Street",4.6,1,Men At Work,2026-09-20,Music,1.4754492775778576,22.1,90.0,1.0,0.0
43730156,38.91658,-77.01053,115.0,2.0,6,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.93,3,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.9247269969930731,14.8,82.0,1.0,0.0
43767520,38.93552,-76.97227,,6.0,12,Entire home/apt,"Woodridge, Fort Lincoln, Gateway",5.0,5,Diplo,2026-05-22,Music,1.743226875580163,19.9,104.0,1.0,0.0
43767651,38.89995,-77.04038,224.0,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.92,3,BENISE: 25 Years of Passion!,2026-05-29,Music,0.5882995932019107,19.9,104.0,1.0,0.0
43767660,38.89901,-77.03949,296.0,2.0,4,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,3,The Best of Steve Martin & Martin Short,2026-09-19,Arts & Theatre,0.5450800875043905,22.1,90.0,1.0,0.0
43770692,38.86616,-77.01106,98.0,2.0,5,Entire home/apt,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",4.93,31,Power FC vs. Lexington Sporting Club,2026-04-01,,0.2617330023002368,14.8,82.0,1.0,0.0
43778862,38.90646,-77.02767,88.0,1.0,2,Entire home/apt,"Shaw, Logan Circle",5.0,90,The James Hunter Six,2026-04-19,Music,0.4159182410142004,14.8,82.0,1.0,0.0
43842273,38.90099439999999,-77.04957859999999,,1.0,2,Entire home/apt,"West End, Foggy Bottom, GWU",,31,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,0.07404346272561335,24.5,91.0,1.0,0.0
43884836,38.8883,-76.99515,158.0,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.88,1,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.7371229278428353,27.1,94.0,1.0,1.0
43939342,38.93728,-77.03046,85.0,0.0,4,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.9,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.91527073274739,19.9,104.0,1.0,0.0
43957570,38.90113,-77.05206,,0.0,4,Private room,"West End, Foggy Bottom, GWU",4.55,1,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,0.2735457252055976,24.5,91.0,1.0,0.0
44004664,38.91122,-77.06081,287.0,3.0,5,Entire home/apt,"Georgetown, Burleith/Hillandale",5.0,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,1.4618304655112138,9.7,85.0,0.0,0.0
44063409,38.89925,-77.05346,,0.0,3,Private room,"West End, Foggy Bottom, GWU",4.73,1,2025-26 George's Kids Club,2026-04-01,,0.38817569686159603,14.8,82.0,1.0,0.0
44119683,38.89695,-77.00148,91.0,1.0,2,Private room,"Union Station, Stanton Park, Kingman Park",4.9,1,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,Sports,1.606054596169768,14.8,82.0,1.0,0.0
44119904,38.8975,-77.00259,117.0,1.0,2,Private room,"Union Station, Stanton Park, Kingman Park",4.9,1,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,Sports,1.5091991194018488,14.8,82.0,1.0,0.0
44120058,38.89605,-77.00355,117.0,1.0,3,Private room,"Union Station, Stanton Park, Kingman Park",4.87,1,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,Sports,1.4341228229676923,14.8,82.0,1.0,0.0
44134766,38.88405,-77.00124,,2.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.89,3,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.7901079571141569,27.1,94.0,1.0,1.0
44138589,38.92158,-77.07432,,2.0,4,Entire home/apt,"Cathedral Heights, McLean Gardens, Glover Park",4.6,1,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,0.8020146528080813,9.7,85.0,0.0,0.0
44197865,38.93974,-77.0698,,5.0,8,Entire home/apt,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,2.855088870566547,9.7,85.0,0.0,0.0
44207610,38.881935119628906,-76.99922180175781,88.0,1.0,2,Entire home/apt,"Capitol Hill, Lincoln Park",4.68,1,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.5818748891875448,27.1,94.0,1.0,1.0
44207611,38.8819364,-76.9992214,,1.0,3,Entire home/apt,"Capitol Hill, Lincoln Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.5818383631281098,27.1,94.0,1.0,1.0
44207617,38.8819364,-76.9992214,127.0,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.5818383631281098,27.1,94.0,1.0,1.0
44211888,38.88127,-77.00091,,3.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.7324733804329265,27.1,94.0,1.0,1.0
44272586,38.8982,-76.94174,248.0,5.0,10,Entire home/apt,"Mayfair, Hillbrook, Mahaning Heights",4.96,1,Vans Warped Tour DC,2026-06-13,Music,2.9825076207671697,24.5,91.0,1.0,0.0
44280292,38.90089,-77.03977,455.0,1.0,2,Private room,"Dupont Circle, Connecticut Avenue/K Street",,1,BENISE: 25 Years of Passion!,2026-05-29,Music,0.6589934793420252,19.9,104.0,1.0,0.0
44280306,38.89923,-77.041,569.0,1.0,2,Private room,"West End, Foggy Bottom, GWU",,1,BENISE: 25 Years of Passion!,2026-05-29,Music,0.5318603432836351,19.9,104.0,1.0,0.0
44280313,38.8989,-77.04144,583.0,2.0,4,Private room,"West End, Foggy Bottom, GWU",,1,BENISE: 25 Years of Passion!,2026-05-29,Music,0.49660536647027803,19.9,104.0,1.0,0.0
44280326,38.90102,-77.03997,729.0,2.0,4,Private room,"Dupont Circle, Connecticut Avenue/K Street",,1,BENISE: 25 Years of Passion!,2026-05-29,Music,0.6461231576799775,19.9,104.0,1.0,0.0
44378904,38.9055061340332,-76.98165130615234,283.0,3.0,8,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.63,2,Diplo,2026-05-22,Music,1.768481214447582,19.9,104.0,1.0,0.0
44380863,38.92672,-77.02801,,1.0,2,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",5.0,32,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.8627904768909626,19.9,104.0,1.0,0.0
44389677,38.86299,-76.98801,108.0,1.0,2,Entire home/apt,Historic Anacostia,4.98,2,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.8168734726640232,19.9,104.0,1.0,0.0
44406268,38.95919,-77.07264,150.0,2.0,1,Private room,"Hawthorne, Barnaby Woods, Chevy Chase",,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,4.962099422410801,9.7,85.0,0.0,0.0
44410205,38.92814,-77.03688,60.0,1.0,2,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.72,1,Men At Work,2026-09-20,Music,1.3754415676228227,22.1,90.0,1.0,0.0
44410630,38.93041,-77.0369,60.0,1.0,2,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.73,1,Men At Work,2026-09-20,Music,1.60024365833719,22.1,90.0,1.0,0.0
44433902,38.90734,-76.94517,41.0,1.0,1,Private room,"Eastland Gardens, Kenilworth",3.5,31,Diplo,2026-05-22,Music,2.7670796320879423,19.9,104.0,1.0,0.0
44443615,38.88991,-76.9593,85.0,0.0,2,Private room,"River Terrace, Benning, Greenway, Dupont Park",4.81,2,Vans Warped Tour DC,2026-06-13,Music,1.2925647528793258,24.5,91.0,1.0,0.0
44483573,38.92807,-77.0238,,,2,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.33,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.7408811233365044,19.9,104.0,1.0,0.0
44485729,38.914363861083984,-77.0265121459961,87.0,1.0,2,Entire home/apt,"Howard University, Le Droit Park, Cardozo/Shaw",4.88,3,Men At Work,2026-09-20,Music,0.4000097537779875,22.1,90.0,1.0,0.0
44517251,38.89328,-76.99387,135.0,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.95,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.2598712167923654,27.1,94.0,1.0,1.0
44521112,38.91837,-77.01247,64.0,1.0,4,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.87,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.7720450901182623,19.9,104.0,1.0,0.0
44521751,38.91536,-77.03728,90.0,1.0,2,Private room,"Dupont Circle, Connecticut Avenue/K Street",5.0,31,Men At Work,2026-09-20,Music,0.7520750588332662,22.1,90.0,1.0,0.0
44533310,38.88374,-76.9916,121.0,1.0,2,Entire home/apt,"Capitol Hill, Lincoln Park",4.96,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.20857344394559982,27.1,94.0,1.0,1.0
44559749,38.88253,-76.99015,87.0,0.0,2,Entire home/apt,"Capitol Hill, Lincoln Park",4.82,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.21177719012657595,27.1,94.0,1.0,1.0
44597062,38.91156,-77.04845,135.0,1.0,3,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.87,31,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,1.2306387017292104,24.5,91.0,1.0,0.0
44646998,38.93276,-76.99287,,2.0,4,Entire home/apt,"Brookland, Brentwood, Langdon",4.9,4,Diplo,2026-05-22,Music,2.2516695135936016,19.9,104.0,1.0,0.0
44659351,38.892288263092624,-76.95808667759992,153.0,3.0,5,Entire home/apt,"River Terrace, Benning, Greenway, Dupont Park",4.91,4,Vans Warped Tour DC,2026-06-13,Music,1.4366612458037933,24.5,91.0,1.0,0.0
44678950,38.97112,-77.02392,329.0,3.0,6,Entire home/apt,"Takoma, Brightwood, Manor Park",4.93,3,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,5.461323014568432,19.9,104.0,1.0,0.0
44683319,38.89946,-76.98901,252.0,2.0,5,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.85,3,Vans Warped Tour DC,2026-06-13,Music,1.7150128820323867,24.5,91.0,1.0,0.0
44697615,38.90405,-76.99026,,2.0,7,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.49,31,Vans Warped Tour DC,2026-06-13,Music,2.157404056204073,24.5,91.0,1.0,0.0
44750418,38.82561,-76.99927,95.0,0.0,4,Entire home/apt,"Congress Heights, Bellevue, Washington Highlands",,10,Washington Mystics vs. New York Liberty,2026-05-10,Sports,2.462876467045801,19.9,104.0,1.0,0.0
45076792,38.90967,-77.06451,166.0,3.0,8,Entire home/apt,"Georgetown, Burleith/Hillandale",4.58,1,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,1.224740755645015,9.7,85.0,0.0,0.0
45076831,38.91131,-77.06441,108.0,2.0,6,Entire home/apt,"Georgetown, Burleith/Hillandale",4.81,1,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,1.1611007343812665,9.7,85.0,0.0,0.0
45097082,38.88681,-76.93201,84.0,0.0,2,Entire home/apt,"Capitol View, Marshall Heights, Benning Heights",4.71,2,Vans Warped Tour DC,2026-06-13,Music,3.6619099729336826,24.5,91.0,1.0,0.0
45097884,38.90594,-76.9467,141.0,2.0,6,Entire home/apt,"Eastland Gardens, Kenilworth",4.56,31,Diplo,2026-05-22,Music,2.738306585459926,19.9,104.0,1.0,0.0
45118225,38.88485,-76.99083,281.0,2.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.34831569633645904,27.1,94.0,1.0,1.0
45177682,38.88062,-76.99156,134.0,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.96,3,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.17368651093275045,27.1,94.0,1.0,1.0
45185261,38.89614,-76.99496,117.0,1.0,6,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.88,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.5866466184328243,27.1,94.0,1.0,1.0
45191510,38.89644,-76.97624,102.0,1.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,1,Vans Warped Tour DC,2026-06-13,Music,0.8234021377920778,24.5,91.0,1.0,0.0
45218692,38.96347,-77.02122,53.0,1.0,1,Private room,"Takoma, Brightwood, Manor Park",5.0,25,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.601349942263388,19.9,104.0,1.0,0.0
45223908,38.96857,-77.03324,69.0,1.0,2,Entire home/apt,"Takoma, Brightwood, Manor Park",5.0,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,5.292626808424862,19.9,104.0,1.0,0.0
45274526,38.93381,-77.06973,585.0,6.0,10,Entire home/apt,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",5.0,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,2.2185940348207467,9.7,85.0,0.0,0.0
45291574,38.90918835550242,-77.02578553453587,149.0,1.0,4,Entire home/apt,"Shaw, Logan Circle",4.96,2,The James Hunter Six,2026-04-19,Music,0.743027022571759,14.8,82.0,1.0,0.0
